day,z_f_1,z_f_2,z_f_3,z_f_4,z_f_5,z_f_6,z_f_7,z_f_8
1534,0.039777704,-0.120368004,-0.19877198,0.22497192,0.14042006,0.05671877,-0.04429335,-0.062812
1535,0.04177071,-0.12648392,-0.21264027,0.24458762,0.15019973,0.06113793,-0.027025782,-0.06731657
1536,0.02467652,-0.10780239,-0.14633648,0.20801729,0.032760963,0.15067762,-0.010328069,-0.059622236
1537,0.021533314,-0.10304732,-0.24956474,0.2724477,0.18966508,0.016209923,-0.08262287,-0.045906335
1538,0.050443117,-0.14472073,-0.20757258,0.24948381,0.14740412,0.047200844,-0.07555722,-0.07273266
1539,0.10253536,-0.17704712,-0.19619863,0.26875103,0.15019278,0.041814163,-0.015207976,-0.0849968
1540,0.03771054,-0.09419964,-0.106826425,0.23543043,-0.024280153,0.15485778,0.10118586,-0.109127104
1541,0.12555976,-0.12190583,0.009270817,0.25510585,-0.023411125,0.172849,0.2079444,-0.092115715
1542,0.19110797,-0.1681501,-0.017809436,0.3083739,-0.05342336,0.15108258,0.27859604,-0.115027815
1543,0.17164332,-0.18546754,-0.10727704,0.3499372,-0.0057894066,0.13415657,0.24432012,-0.07665394
1544,0.051486626,-0.12089034,-0.21458723,0.23526822,0.1368936,0.06864246,-0.020286173,-0.034384005
1545,0.06081477,-0.1423611,-0.16470456,0.22907543,0.05534131,0.120217554,0.0056584477,-0.086233735
1546,0.04706353,-0.1359362,-0.23593125,0.26840323,0.17565459,0.026965752,-0.047559284,-0.060531713
1547,0.026178606,-0.12347108,-0.16431236,0.22732624,0.032913495,0.14812136,-0.039551795,-0.09157093
1548,0.030933486,-0.10927457,-0.20549875,0.22623807,0.12796262,0.06484089,-0.045114085,-0.03918089
1549,0.053783983,-0.12600547,-0.20558418,0.2355712,0.121110536,0.058096018,-0.044708975,-0.03999582
1550,0.040066067,-0.1256687,-0.23785913,0.2656051,0.1774808,0.02699434,-0.05003813,-0.05636342
1551,0.007078178,-0.09847433,-0.20406899,0.24250412,0.14444974,0.07022153,-0.07746912,-0.07675023
1552,0.022276955,-0.1118195,-0.21216297,0.24552299,0.15458328,0.0585944,-0.06837824,-0.067040086
1553,0.0072012246,-0.105432555,-0.21516883,0.23849717,0.13627607,0.07639315,-0.05490908,-0.05671543
1554,0.023975171,-0.11549391,-0.16856407,0.26375955,0.054429606,0.14805034,-0.062224016,-0.10355059
1555,0.012836134,-0.10443537,-0.19793117,0.23077148,0.12586312,0.07385074,-0.06984469,-0.06634033
1556,0.03316428,-0.10526248,-0.20682031,0.22529034,0.12924376,0.06952555,-0.033685908,-0.030496009
1557,0.033593565,-0.1129281,-0.2382172,0.28495222,0.19673091,0.017337494,-0.06404379,-0.06280406
1558,0.017270617,-0.09561332,-0.15951827,0.22968425,-0.020699576,0.16471314,0.059107825,-0.11601152
1559,0.031515993,-0.106199875,-0.231279,0.27707636,0.17520863,0.040961117,-0.023023903,-0.06568192
1560,0.037367485,-0.109079525,-0.19789279,0.2201836,0.13308279,0.06662694,-0.023093596,-0.045106493
1561,0.04962287,-0.1341374,-0.20448607,0.23798837,0.14886262,0.054131746,-0.033498444,-0.07444684
1562,0.10105775,-0.17172918,-0.20622972,0.28470105,0.13624197,0.049026713,0.008496255,-0.07668924
1563,0.026070172,-0.09464822,-0.114818126,0.25333303,-0.041066222,0.17278029,0.08478299,-0.14182894
1564,0.12512302,-0.17497548,-0.1277645,0.27090776,0.07935661,0.067174554,0.059824765,-0.119572245
1565,0.09520682,-0.16103004,-0.18882196,0.28243214,0.09614565,0.07486873,0.044418067,-0.05525092
1566,0.13069558,-0.16332296,-0.10512972,0.26087207,0.06421172,0.090491235,0.107207716,-0.109832
1567,0.028060436,-0.115362376,-0.19354808,0.2500543,0.10978569,0.07768706,-0.08398834,-0.09063786
1568,0.07028511,-0.15674399,-0.21829936,0.2791431,0.20945792,0.008743532,-0.076704994,-0.09151645
1569,0.028011508,-0.11119607,-0.19287081,0.22098409,0.11399545,0.07007279,-0.054199904,-0.051579326
1570,0.044434723,-0.13608257,-0.16467941,0.22898242,0.04543147,0.12892717,0.00071647763,-0.08555959
1571,0.06970799,-0.1566113,-0.23085898,0.29429823,0.18223491,0.022384629,-0.03868465,-0.07922774
1572,0.06043419,-0.14540058,-0.15519579,0.22739828,0.03755721,0.120573714,0.017333806,-0.08761897
1573,0.039158646,-0.12180662,-0.24062583,0.2827704,0.18494041,0.022444375,-0.04864186,-0.061891504
1574,0.03961561,-0.12207376,-0.15324889,0.21800289,0.052583013,0.13335177,0.010866046,-0.05566071
1575,0.041587174,-0.12455414,-0.221616,0.2489286,0.14544287,0.057048682,-0.034829102,-0.05950597
1576,0.031042453,-0.11368741,-0.24523205,0.28678754,0.180114,0.02472242,-0.044036575,-0.05703204
1577,0.042821493,-0.08891364,-0.11025602,0.23522444,-0.01231014,0.14887336,0.12102774,-0.083706066
1578,0.049269598,-0.12788197,-0.2269886,0.28964865,0.16332081,0.04407515,-0.004470095,-0.068975754
1579,0.0699482,-0.13627708,-0.19283426,0.23653832,0.13168034,0.053960502,-0.006122604,-0.065626994
1580,0.06375744,-0.11967432,-0.17370774,0.21328324,0.10478574,0.0714445,0.014112428,-0.038337193
1581,0.059730474,-0.14243604,-0.1685889,0.24083771,0.054731686,0.119840376,0.007813528,-0.09618661
1582,0.057404034,-0.14897522,-0.24805048,0.31403887,0.19853285,0.009766974,-0.05537007,-0.074544236
1583,0.03916624,-0.12684031,-0.17406414,0.2352217,0.06176289,0.12857121,-0.0066265315,-0.08066817
1584,0.021396164,-0.102567926,-0.21123184,0.23404178,0.13188386,0.06764825,-0.042084076,-0.047151003
1585,0.015187405,-0.09643869,-0.2230637,0.24024163,0.14336184,0.07433666,-0.031215474,-0.03569451
1586,0.015954854,-0.10611538,-0.22682464,0.2563908,0.15071358,0.0660423,-0.049472973,-0.056532573
1587,0.014256338,-0.07377794,-0.22674035,0.25544482,0.21219297,0.027429625,-0.080258735,-0.071790546
1588,0.0073294602,-0.089384384,-0.20771632,0.2536102,0.15723994,0.07290081,-0.07469812,-0.08367235
1589,0.023779925,-0.11605343,-0.16698545,0.24735178,0.045555808,0.14556041,-0.052098796,-0.101250514
1590,0.022172157,-0.08500354,-0.22281867,0.26467806,0.22479843,0.018046342,-0.09178264,-0.06698854
1591,0.08089413,-0.15818974,-0.20736942,0.27148265,0.1739489,0.027811885,-0.02215141,-0.08492664
1592,0.03199086,-0.08819624,-0.085446045,0.25227532,-0.03700003,0.1717476,0.11169055,-0.13642243
1593,0.14773248,-0.16067813,-0.031085864,0.28563046,0.016268,0.113723345,0.17484802,-0.14869815
1594,0.12659238,-0.17881513,-0.1354464,0.38855326,0.061682217,0.10735801,0.16884533,-0.080472305
1595,0.13198227,-0.13997589,-0.002264157,0.2746275,-0.009407714,0.14490522,0.19781709,-0.11205219
1596,0.084141284,-0.12187338,-0.09800531,0.24493544,0.053903826,0.112711675,0.10032183,-0.06824599
1597,0.14803118,-0.14089927,0.008783564,0.2838791,-0.01761476,0.15623638,0.22248569,-0.11633931
1598,0.08656025,-0.1666812,-0.13035676,0.38317686,0.031410567,0.14336511,0.16833061,-0.054185167
1599,0.11577509,-0.17003766,-0.15122822,0.26294732,0.11251511,0.051828753,0.047187254,-0.11389913
1600,0.055654854,-0.10873238,-0.16291171,0.2196436,0.11564107,0.062369503,0.013598323,-0.07017411
1601,0.05384646,-0.12119491,-0.10732666,0.22520006,0.03895922,0.11821594,0.070126876,-0.08142112
1602,0.03931924,-0.12390016,-0.25655752,0.3177026,0.20293045,0.011050008,-0.056394793,-0.06500938
1603,0.023311825,-0.10385996,-0.23081091,0.25041753,0.14786036,0.0666032,-0.031849936,-0.03979984
1604,0.019044349,-0.10249374,-0.218959,0.24076909,0.13466682,0.07158415,-0.033928037,-0.04290013
1605,0.02241291,-0.109951794,-0.23015247,0.25769895,0.15108675,0.06307414,-0.040748708,-0.05189371
1606,0.017446578,-0.11157435,-0.17085892,0.2634566,0.05510337,0.15835726,-0.027047887,-0.09315191
1607,0.06328118,-0.10807365,-0.116147146,0.22237459,0.057815082,0.1176992,0.07891409,-0.063827336
1608,0.052525625,-0.12050785,-0.21134087,0.26335764,0.15527987,0.051476814,0.01446937,-0.064531595
1609,0.06332183,-0.13376398,-0.20678738,0.25056708,0.14368296,0.052580524,-0.0061653852,-0.07238394
1610,0.017141499,-0.10646701,-0.21874064,0.25110263,0.13304237,0.06814745,-0.04861974,-0.060703613
1611,0.031133046,-0.10084932,-0.23648944,0.27134567,0.1662911,0.04365644,-0.0013403147,-0.05418656
1612,0.0097310785,-0.09173684,-0.15659916,0.23900047,-0.023854114,0.17078903,0.06226872,-0.114208035
1613,0.03512679,-0.10739143,-0.22940361,0.25204417,0.17813163,0.033394806,-0.027301952,-0.056785695
1614,0.060411345,-0.129249,-0.19535711,0.24095005,0.13781245,0.05135662,-0.012858957,-0.07130204
1615,0.12712315,-0.10113679,0.0502695,0.30163178,-0.05810678,0.15917692,0.2691604,-0.12807284
1616,0.1607604,-0.19922343,-0.18585552,0.34024668,0.1172239,0.06683609,0.08743486,-0.11146796
1617,0.10844593,-0.1702922,-0.17674863,0.30746725,0.07857831,0.084842585,0.086494565,-0.0618729
1618,0.112488925,-0.1475257,-0.1228327,0.27199987,0.079228655,0.09623628,0.10689813,-0.08260925
1619,0.11282851,-0.14169864,-0.080143824,0.27211452,0.044043727,0.110794485,0.1339348,-0.08888216
1620,0.033855174,-0.12951386,-0.22383161,0.2657041,0.16670512,0.05177958,-0.048386246,-0.079292096
1621,0.054578297,-0.13799599,-0.2402727,0.2746628,0.18629524,0.02055329,-0.036107987,-0.06983501
1622,0.04321031,-0.13395755,-0.14305617,0.22192165,0.0137954205,0.13452184,0.02793479,-0.07874741
1623,0.038050964,-0.118703976,-0.25264204,0.29556668,0.17585531,0.029373288,-0.017298892,-0.055316642
1624,0.0717083,-0.09728925,-0.101742685,0.26126057,-0.0014361069,0.13818206,0.15400904,-0.096114665
1625,0.139715,-0.16598651,-0.12846139,0.2839031,0.083658375,0.082345925,0.12336987,-0.110390216
1626,0.05834056,-0.12210649,-0.21309866,0.26962894,0.16297907,0.048438665,0.018045679,-0.07136436
1627,0.05348014,-0.11314201,-0.10542898,0.22899033,0.03914479,0.12114793,0.08274394,-0.07367642
1628,0.027805477,-0.1030792,-0.2517885,0.27425158,0.1884159,0.02337408,-0.03863886,-0.05494035
1629,0.03546472,-0.12310233,-0.17926112,0.25632435,0.066584736,0.13447863,-0.011141762,-0.09005628
1630,0.023489736,-0.10317498,-0.22389406,0.25681612,0.1492708,0.056428816,-0.04078626,-0.06372466
1631,0.016535334,-0.08293714,-0.25148287,0.27820802,0.20563906,0.023850128,-0.05378341,-0.05917728
1632,0.0047092345,-0.091321066,-0.21540707,0.2507537,0.13930616,0.07090279,-0.044479102,-0.06357224
1633,0.02920595,-0.12302894,-0.16680285,0.24378742,0.047387302,0.13510185,3.4049153e-05,-0.07339427
1634,0.015964817,-0.08123554,-0.26249248,0.2930677,0.19660221,0.023851983,-0.034878276,-0.05421914
1635,0.008869618,-0.094262466,-0.22993936,0.25250947,0.14893262,0.07238308,-0.027691193,-0.045827486
1636,0.028418496,-0.11303116,-0.22007912,0.26543313,0.15033516,0.057208154,-0.049357235,-0.07099162
1637,0.02665136,-0.12639935,-0.1707109,0.25059253,0.03616761,0.13817239,-0.017265812,-0.092899635
1638,0.07544035,-0.11776249,-0.0960082,0.24775992,0.045627676,0.115970984,0.10963422,-0.08098535
1639,0.08687104,-0.15925944,-0.20334068,0.36161566,0.16100648,0.05057434,0.061218172,-0.09942354
1640,0.09745628,-0.15087332,-0.11327206,0.2554034,0.05106309,0.09750721,0.098390594,-0.11224264
1641,0.07340571,-0.12546252,-0.120252766,0.24605857,0.059800617,0.10496028,0.08907187,-0.086850554
1642,0.08666553,-0.14361489,-0.20536774,0.28350297,0.1449264,0.050282978,0.03797704,-0.073896244
1643,0.0543295,-0.11188653,-0.19493243,0.23475176,0.12863365,0.0641967,0.011511549,-0.047073632
1644,0.034716375,-0.12574886,-0.24471758,0.28525183,0.17928344,0.05411146,-0.04154668,-0.080086775
1645,0.031538434,-0.11896228,-0.17148651,0.24662429,0.0562639,0.136359,0.002064541,-0.072295666
1646,6.9420785e-06,-0.0673009,-0.25828773,0.27029747,0.20185746,0.027107708,-0.060733512,-0.050024897
1647,0.03702396,-0.12823234,-0.17672652,0.25447094,0.05627969,0.12895471,0.0012868345,-0.08915019
1648,0.054399356,-0.111606605,-0.21882895,0.24949498,0.14025988,0.06502801,0.005776167,-0.04063145
1649,0.07268752,-0.13487291,-0.14244834,0.24772252,0.06365987,0.1119004,0.06574246,-0.088119745
1650,0.07826293,-0.14430442,-0.2259601,0.30236125,0.17172344,0.0333184,0.0120456815,-0.08271487
1651,0.01946222,-0.0998976,-0.23736878,0.26278365,0.1540092,0.06441444,-0.022731751,-0.048128344
1652,0.03564833,-0.11034887,-0.23268783,0.26268256,0.14760342,0.056372944,-0.023016572,-0.04936754
1653,0.06307857,-0.13915443,-0.23007022,0.27129942,0.14827794,0.04574413,-0.018147618,-0.07260986
1654,0.020097604,-0.11231491,-0.19159657,0.31276017,0.06134495,0.12052743,-0.046730928,-0.116140716
1655,0.040323675,-0.109632686,-0.20249107,0.32496986,0.0941681,0.10181442,-0.054286227,-0.13104306
1656,0.01642348,-0.11209035,-0.19641459,0.3142782,0.068906486,0.11819952,-0.050841294,-0.1165437
1657,0.045795448,-0.12780122,-0.18103632,0.2629406,0.056733947,0.14047967,-0.0013190955,-0.08905129
1658,0.021408357,-0.08576465,-0.2479053,0.32414395,0.22839935,0.006916426,-0.026153743,-0.07227898
1659,0.031475507,-0.10752989,-0.1425343,0.24322864,-0.021764942,0.16052781,0.10498187,-0.12786597
1660,0.06358123,-0.11083763,-0.18869893,0.24359258,0.13628146,0.06433415,0.0429243,-0.06053245
1661,0.05284206,-0.10928137,-0.21319059,0.26969093,0.16622804,0.052799825,0.030603856,-0.071774915
1662,0.124039724,-0.16007233,-0.17546993,0.299511,0.10929577,0.07449849,0.10918686,-0.08733107
1663,0.0811612,-0.1108752,-0.12518525,0.2428744,0.06763545,0.10648258,0.10361278,-0.054971725
1664,0.09359409,-0.12383569,-0.083687104,0.26436383,0.042582795,0.11428769,0.13461483,-0.0774077
1665,0.116147965,-0.17763567,-0.21470931,0.30290395,0.13686098,0.039516952,0.023115724,-0.07693511
1666,0.13265678,-0.17623356,-0.19771916,0.29002246,0.13248193,0.050861143,0.047477916,-0.09363879
1667,0.00875438,-0.082669646,-0.22960767,0.246973,0.15022743,0.07743326,-0.0054903477,-0.029937834
1668,0.041866936,-0.12530783,-0.1734213,0.2535178,0.061647307,0.1306779,0.016746268,-0.080799505
1669,0.06075879,-0.13791746,-0.21245492,0.2650809,0.14576934,0.04534874,-0.02282758,-0.07653272
1670,0.050795466,-0.13464677,-0.22283857,0.2697181,0.15647818,0.04766245,-0.024843276,-0.08284853
1671,-0.0013855891,-0.0875757,-0.2265437,0.26906705,0.14587623,0.07392945,-0.04199247,-0.06715351
1672,0.020164717,-0.11269644,-0.21339278,0.3133754,0.08763289,0.11002174,-0.046327397,-0.109286524
1673,0.008560454,-0.07267183,-0.23141035,0.26515603,0.21348608,0.026867822,-0.07453975,-0.0695371
1674,0.031384356,-0.10334304,-0.14896111,0.25702345,-0.023484819,0.1634326,0.10222176,-0.1227173
1675,0.055454977,-0.11913815,-0.24015781,0.30183583,0.17575014,0.03808151,0.018998295,-0.073044166
1676,0.06615238,-0.10672222,-0.1316744,0.24170223,0.06696668,0.111307114,0.09345989,-0.06734421
1677,0.08266345,-0.11349862,-0.17869365,0.25097466,0.11876085,0.079247326,0.07227598,-0.050589733
1678,0.0376646,-0.11968805,-0.23583287,0.2762657,0.15332273,0.04924184,-0.026880212,-0.06862289
1679,0.05471534,-0.13762265,-0.24204761,0.2768374,0.19480032,0.017522939,-0.03419973,-0.079786375
1680,0.042299442,-0.13816926,-0.18376574,0.2777042,0.048967525,0.13616636,-0.01746194,-0.110431485
1681,0.011267511,-0.081348166,-0.24577716,0.25779685,0.19923005,0.019980147,-0.059466854,-0.04751142
1682,0.018116862,-0.10308084,-0.22281894,0.27257967,0.17065135,0.05792675,-0.04571581,-0.08018856
1683,0.018319527,-0.101595715,-0.17689708,0.26510668,0.067534715,0.14597896,-0.0031716228,-0.078145236
1684,0.007389199,-0.06678829,-0.2614656,0.29116046,0.2194468,0.029898703,-0.043687418,-0.062427364
1685,0.025436394,-0.10215076,-0.12276697,0.244199,-0.03461554,0.16996323,0.11919746,-0.12677996
1686,0.046207756,-0.09839131,-0.23214379,0.28518373,0.17179741,0.051611252,0.036748007,-0.069925256
1687,0.043951385,-0.09333342,-0.20203479,0.24045646,0.1349515,0.06422742,0.016085148,-0.040679112
1688,0.05753012,-0.11621176,-0.2058104,0.255336,0.14033334,0.054308653,0.01654616,-0.064503044
1689,0.0023982283,-0.08147016,-0.23242158,0.2736792,0.15783145,0.07311282,-0.03659048,-0.07093697
1690,0.010210298,-0.11386274,-0.21866778,0.29924124,0.08539851,0.11216584,-0.029965669,-0.08033108
1691,0.06402772,-0.13027954,-0.20726377,0.33729106,0.11400667,0.080759205,-0.05355145,-0.13222194
1692,0.032411832,-0.12786905,-0.17438157,0.27696207,0.03352536,0.14428392,-0.020227939,-0.10902878
1693,0.027630849,-0.087150425,-0.24840203,0.31421494,0.2274782,0.005213067,-0.018403113,-0.0695191
1694,0.02611383,-0.112270966,-0.16076614,0.24628992,0.059734296,0.12956746,0.023014918,-0.07394728
1695,0.08800381,-0.111897066,-0.05023086,0.26147306,-0.009954669,0.1450674,0.20230627,-0.12543865
1696,0.08893071,-0.1307419,-0.16485378,0.3516872,0.13574614,0.085702494,0.12920678,-0.09591609
1697,0.0886825,-0.13144487,-0.10899483,0.27160382,0.07639233,0.08823983,0.12048489,-0.10996131
1698,0.064761534,-0.12726341,-0.12667458,0.25236028,0.061264135,0.102178946,0.08956459,-0.10354077
1699,0.08692913,-0.13642812,-0.19564757,0.27390778,0.14466009,0.048517734,0.051783368,-0.0833081
1700,0.03365776,-0.099665426,-0.22418375,0.25971714,0.14236131,0.05606827,-0.012940213,-0.051376924
1701,0.015837755,-0.10010235,-0.22203554,0.2702536,0.12677626,0.06717686,-0.038892657,-0.06990965
1702,0.033919387,-0.11881067,-0.19202584,0.32804954,0.06860253,0.10069121,-0.056270048,-0.12635623
1703,0.03694956,-0.12805513,-0.18569072,0.29595214,0.063333064,0.13733967,-0.026316375,-0.119669236
1704,0.0022916952,-0.06615368,-0.23961806,0.27523488,0.21822222,0.03083399,-0.068899095,-0.06823372
1705,0.010592604,-0.08894883,-0.21535967,0.2891199,0.15157133,0.075205795,-0.062822595,-0.0899017
1706,0.020059368,-0.1071501,-0.1760338,0.28637308,0.05859081,0.14104716,-0.02590032,-0.103987016
1707,0.021962726,-0.088124536,-0.21899003,0.24383989,0.12675384,0.07436496,0.0057142824,-0.024410807
1708,0.05011975,-0.12114112,-0.25518665,0.30892962,0.20011124,0.020672321,-0.010047525,-0.08001706
1709,0.07763574,-0.14686663,-0.22678009,0.28960794,0.15526342,0.04321482,0.008658826,-0.0898294
1710,0.055370428,-0.14441398,-0.15016812,0.25153828,0.02081813,0.12598667,0.050330132,-0.09763312
1711,0.061437316,-0.1300353,-0.25330305,0.29139858,0.17808497,0.021090105,0.0026809424,-0.06748158
1712,0.08035736,-0.13764292,-0.2358886,0.31315756,0.16970155,0.036359977,0.037329614,-0.080624446
1713,0.052960496,-0.10859784,-0.08383581,0.28375992,-0.047668844,0.16637439,0.17401963,-0.13518263
1714,0.10842948,-0.16166042,-0.19870201,0.30469447,0.14819542,0.04314233,0.049097583,-0.08801824
1715,0.091646925,-0.14957531,-0.14604945,0.2762736,0.089128606,0.07828468,0.09156537,-0.12588656
1716,0.087962545,-0.12423496,-0.17239334,0.26311386,0.12042751,0.065157846,0.085265726,-0.07208877
1717,-0.00085840654,-0.083700426,-0.2270929,0.28262985,0.14384335,0.07167027,-0.039873928,-0.072258495
1718,0.015163259,-0.097361535,-0.2200424,0.268364,0.1197227,0.06992647,-0.032056727,-0.062392913
1719,0.0672072,-0.1346159,-0.21709502,0.34263706,0.12228668,0.07628418,-0.047052763,-0.12829885
1720,0.020866822,-0.12138854,-0.2032659,0.31376475,0.060583603,0.11331454,-0.042034574,-0.10265419
1721,0.061926182,-0.14193206,-0.21001998,0.33861536,0.10866969,0.072016984,-0.053852558,-0.12401192
1722,0.035337813,-0.12851715,-0.18188258,0.29153305,0.047192104,0.13867697,-0.016137183,-0.114170216
1723,0.019177416,-0.09585592,-0.227898,0.27238137,0.14246032,0.05981128,-0.028572612,-0.07056645
1724,0.018816736,-0.08313875,-0.25502893,0.2917453,0.21742463,0.022782937,-0.043379612,-0.06966072
1725,0.031359106,-0.12309,-0.16615294,0.2636308,0.037335824,0.13494678,0.021990955,-0.08029859
1726,0.028040651,-0.09680321,-0.2621619,0.299421,0.20181657,0.024808295,-0.01405862,-0.070987314
1727,0.04501168,-0.12460898,-0.17804435,0.2684481,0.067117825,0.12872505,0.032102436,-0.083458826
1728,0.040895686,-0.10713467,-0.24000594,0.27496046,0.16051494,0.05624436,0.012035146,-0.0605523
1729,0.05315306,-0.1374087,-0.14434133,0.26123652,0.025283266,0.11766291,0.05167018,-0.12737301
1730,0.11090727,-0.18840386,-0.18609455,0.30708128,0.18661976,0.0055724606,-0.021906465,-0.16034108
1731,0.07223185,-0.17989224,-0.20798679,0.28517127,0.13030991,0.0064026117,-0.06639759,-0.11225949
1732,0.07624913,-0.17418872,-0.19248961,0.27972424,0.10012394,0.014214568,-0.0651111,-0.11315827
1733,0.07703415,-0.186492,-0.2080308,0.28888965,0.13601023,-0.0010706037,-0.07016336,-0.11869882
1734,0.094392896,-0.15641893,-0.21839269,0.32039744,0.0675575,0.05602991,-0.04609286,-0.10596435
1735,0.11773776,-0.19645481,-0.22269267,0.31988335,0.23339182,-0.03151582,-0.066399604,-0.12537816
1736,0.066555694,-0.15908194,-0.17036764,0.26484483,0.08596338,0.039331943,-0.04066892,-0.11114413
1737,0.07006226,-0.17584352,-0.1832025,0.27472585,0.11283252,0.02245082,-0.049467213,-0.12060838
1738,0.077627726,-0.13101384,-0.07014495,0.2772835,-0.06539206,0.16177037,0.1584462,-0.23899305
1739,0.13858876,-0.16643368,-0.03167306,0.34078488,0.010455802,0.094956316,0.18261546,-0.16025977
1740,0.1177358,-0.20068511,-0.12909111,0.35641962,0.10071852,0.05209665,0.07706298,-0.1738557
1741,0.1067558,-0.16762002,-0.117733285,0.28071252,0.07034223,0.067825586,0.0561565,-0.17295223
1742,0.051810473,-0.16186363,-0.16883963,0.29026836,0.07684487,0.05929263,-0.038567036,-0.17563069
1743,0.062719226,-0.14473544,-0.15948321,0.25890866,0.058836617,0.05319833,-0.023994774,-0.099367
1744,0.107932754,-0.1814694,-0.21264046,0.3027478,0.22304834,-0.03436774,-0.071365416,-0.13701236
1745,0.053279914,-0.14864987,-0.15209107,0.27392995,0.03156938,0.09279456,-0.01679109,-0.15439335
1746,0.07053067,-0.16138428,-0.18746448,0.27949965,0.091654085,0.033733495,-0.04415238,-0.10582069
1747,0.0832147,-0.19095445,-0.20857611,0.298698,0.14544408,-0.0044217855,-0.06446957,-0.12745701
1748,0.07238948,-0.18590441,-0.20988414,0.29316533,0.13667905,0.0014487505,-0.07131373,-0.12276369
1749,0.05873044,-0.13186398,-0.16340591,0.29696435,0.039094955,0.061242957,-0.03288962,-0.14346293
1750,0.088649295,-0.1460649,-0.10742342,0.46832854,0.13649216,0.061369352,0.15051508,-0.1098721
1751,0.07972121,-0.09496267,0.010891184,0.26698995,-0.08653718,0.18444443,0.20319551,-0.23446506
1752,0.17280892,-0.19890618,-0.0673774,0.3426172,0.057771057,0.06910011,0.1367107,-0.23621218
1753,0.11991398,-0.19711493,-0.08777976,0.37652814,0.057377763,0.06269109,0.11791167,-0.17559202
1754,0.11485165,-0.1321576,0.016095579,0.28334287,-0.08204149,0.16360438,0.24041802,-0.23943314
1755,0.12611605,-0.16821481,-0.09906375,0.29655293,0.044889912,0.06354626,0.09653869,-0.15211628
1756,0.11278394,-0.19807076,-0.16416799,0.34673417,0.11915657,0.036745816,0.049642533,-0.1457426
1757,0.12746888,-0.16286953,-0.064751305,0.2946237,-0.01013241,0.098553576,0.15150669,-0.21330029
1758,0.052581,-0.1478269,-0.12592606,0.26917762,0.034744192,0.07545161,0.0047909766,-0.17896646
1759,0.062996104,-0.14163867,-0.18209115,0.26297534,0.14447957,0.013275802,-0.031935275,-0.08777994
1760,0.065998636,-0.1507655,-0.11841322,0.27382392,0.044592507,0.07774502,0.043997824,-0.19133168
1761,0.07875765,-0.16012743,-0.20215222,0.2803657,0.1801171,-0.036968783,-0.10010812,-0.07268594
1762,0.049015645,-0.17132586,-0.20723334,0.2887932,0.14260492,0.012247279,-0.100060545,-0.12946424
1763,0.1136055,-0.19546324,-0.18567674,0.32459396,0.1690878,0.009077564,0.0037755668,-0.14712277
1764,0.08590084,-0.15724088,-0.11406702,0.2728666,0.011027396,0.08875562,0.062195927,-0.17523134
1765,0.06912351,-0.15012154,-0.20832458,0.2813006,0.17371905,0.001509361,-0.051898792,-0.0948189
1766,0.09482837,-0.13953745,-0.05032125,0.3098781,-0.07790135,0.1699551,0.20389843,-0.20575266
1767,0.16394496,-0.22434387,-0.17196274,0.3988585,0.108744815,0.03330364,0.079782695,-0.17126003
1768,0.11777924,-0.17693576,-0.13866352,0.29432988,0.074966446,0.04978613,0.053806037,-0.15535966
1769,0.10669254,-0.16485861,-0.108343035,0.28765845,0.0380968,0.08963038,0.113019705,-0.19927858
1770,0.07501305,-0.15194315,-0.20615098,0.28829926,0.1659992,0.0022196025,-0.0412865,-0.09952758
1771,0.06728165,-0.14566198,-0.13405111,0.27207637,0.008328214,0.09759974,0.013672993,-0.16085017
1772,0.12507683,-0.19647655,-0.21452141,0.32238472,0.2311298,-0.044208393,-0.060565352,-0.15130267
1773,0.06395073,-0.16108784,-0.15483709,0.28557956,0.046721555,0.07336725,-0.0071730465,-0.17868003
1774,0.08931642,-0.16807532,-0.20460689,0.29931638,0.17979795,-0.011332676,-0.04580099,-0.115837425
1775,0.11079272,-0.19584306,-0.18513696,0.30762434,0.1421107,-0.000634335,-0.018346474,-0.14982331
1776,0.065065384,-0.1467644,-0.17433816,0.2753104,0.06592469,0.02012229,-0.06131827,-0.09372295
1777,0.044592235,-0.14971945,-0.16382325,0.29196107,0.054233015,0.07282901,-0.04387006,-0.16827235
1778,0.046551317,-0.17122471,-0.19711721,0.28302792,0.12373093,0.016907603,-0.08763306,-0.13040867
1779,0.060626112,-0.17022306,-0.18105373,0.27750605,0.105834946,0.004306823,-0.085616335,-0.1257851
1780,0.084626436,-0.1650271,-0.1862998,0.2764855,0.15919045,-0.03909056,-0.09308356,-0.06857641
1781,0.04891502,-0.13354369,-0.16996446,0.29777724,0.030434377,0.08721437,-0.04092996,-0.13930753
1782,0.087520786,-0.17182589,-0.20762524,0.28625906,0.20142867,-0.032167256,-0.090052545,-0.10893767
1783,0.061099812,-0.10746128,-0.077391304,0.2709927,-0.058552876,0.15231031,0.1278956,-0.24041937
1784,0.077995956,-0.14923492,-0.18076438,0.29770142,0.15397793,0.030544281,0.03041616,-0.12117405
1785,0.08446136,-0.16489337,-0.17876707,0.30608672,0.1811066,0.01991751,0.0026727617,-0.14897707
1786,0.07580689,-0.14806542,-0.09823935,0.2639898,0.0031179786,0.09806098,0.077831835,-0.17775047
1787,0.055222783,-0.16205761,-0.18156308,0.28952777,0.11790396,0.04013436,-0.031288803,-0.14203383
